momentum [MeV/c]	total energy [MeV]	kinetic energy [MeV]	\gamma	\beta	drf1 [m]	drf2 [m]	elcRds [m]	bending angle [dgr]	inc angle in [dgr]	inc angle out [dgr]	fringe extend ups [m]	fringe extend dws [m]	fringe backoff [m]	side logic	front screen [m]	side screen [m]	bending angle at front screen [dgr]	bending angle at side screen [dgr]	total path [m]	max B [T]	eff length ups [m]	eff length dws [m]	ups boundary s [m]	center s [m]	dws boundary s [m]	ups Enge 0	ups Enge 1	ups Enge 2	ups Enge 3	ups Enge 4	ups Enge 5	dws Enge 0	dws Enge 1	dws Enge 2	dws Enge 3	dws Enge 4	dws Enge 5	ups fit cost	ups normalized cost	ups fit error	dws fit cost	dws normalized cost	dws fit error	x[mm](rms)	xp[mm](rms)	y[mm](rms)	yp[mm](rms)	"x[mm](rms,b)"	"xp[mm](rms,b)"	"y[mm](rms,b)"	"yp[mm](rms,b)"	x conv fct rms	y conv fct rms	momentum rsl rms [%]	x[mm](fwhm)	xp[mm](fwhm)	y[mm](fwhm)	yp[mm](fwhm)	"x[mm](fwhm,b)"	"xp[mm](fwhm,b)"	"y[mm](fwhm,b)"	"yp[mm](fwhm,b)"	x conv fct fwhm	y conv fct fwhm	momentum rsl [%/mrad]	peak momentum error [%]	arc Coeff [MeV/mm2]
2684	2684.000049	2683.48905	5252.455941	0.999999982	11.76939707	1.043295453	8.931276579	7.724572182	-2.798015946	-82.93019574	0.500897065	0.829495212	0	1	0.253450164	1.433649126	7.724572182	-82.27542782	14.01730024	1.002416646	0.475930502	0.728677221	11.76939707	12.24532757	12.97400479	0.957430861	1.410395352	-0.799966331	0.32475972	-0.057390432	0.003520411	0.53491516	1.54182525	-1.187792826	0.890267976	-0.125438131	0.009072161	0.016638525	1.085498774	0.001218675	0.002371567	0.951672197	0.000226212	0.75529	2.1216	5.8298	3.2768	21.1882	0.20317	2.7356	0.19516	0.035647	2.1311	0.065405	0.060508	4.3843	12.3838	7.0474	24.7132	0.39767	5.7103	0.40853	0.0024484	2.1687	0.021692	0.0082359	-0.007473
2691	2691.000049	2690.489049	5266.154596	0.999999982	11.76939722	1.045088076	8.954647563	7.712562788	-2.796105001	-82.939941	0.500897219	0.828721125	0	1	0.252976653	1.436733593	7.712562788	-82.28743721	14.02036695	1.002407938	0.476434178	0.729447478	11.76939722	12.2458314	12.97527887	0.957401902	1.410417842	-0.800000778	0.324762131	-0.057386133	0.003519792	0.533118634	1.542433893	-1.188731094	0.895818456	-0.125889421	0.009035382	0.016633188	1.085150544	0.00121974	0.002368427	0.950411965	0.000226587	0.78568	2.0975	5.9517	3.3384	20.9939	0.20095	2.8032	0.19993	0.037424	2.1232	0.064771	0.050075	4.3109	12.4515	6.9299	25.9261	0.40474	5.7589	0.41093	0.0019315	2.1621	0.020911	0.0078489	-0.0072923
2698	2698.000048	2697.489049	5279.853251	0.999999982	11.76963922	1.046644171	8.977981274	7.700596977	-2.794203982	-82.94979142	0.501139217	0.827213172	0	1	0.252505027	1.439815339	7.700596977	-82.29940302	14.023431	1.002403437	0.476935859	0.730211752	11.76963922	12.24657508	12.97678683	0.948438656	1.420578072	-0.806211547	0.326253599	-0.057510785	0.003521088	0.532527624	1.541629583	-1.187529366	0.899983556	-0.125653232	0.009008341	0.01663063	1.084983668	0.001220607	0.002355397	0.94518349	0.000227832	0.756	2.068	5.9209	3.3152	20.8651	0.19937	2.786	0.19867	0.036233	2.1252	0.063157	0.048506	4.3843	12.5576	7.0004	25.4517	0.40501	5.666	0.40586	0.0019058	2.2163	0.021186	0.0083185	-0.0075731
2705	2705.000048	2704.489049	5293.551906	0.999999982	11.76964293	1.048442786	9.001284461	7.68867504	-2.792312811	-82.95959592	0.501142934	0.826450449	0	1	0.252035286	1.442894311	7.68867504	-82.31132496	14.02649234	1.002402359	0.477435914	0.730970702	11.76964293	12.24707885	12.97804955	0.94831142	1.420732101	-0.806339748	0.326276579	-0.057508428	0.003520564	0.530763321	1.542837435	-1.189340548	0.905285392	-0.125522811	0.008964552	0.01663035	1.084965408	0.001220405	0.00236173	0.947724694	0.000228933	0.76381	2.1287	5.9189	3.3082	21.3662	0.2038	2.7848	0.19854	0.035749	2.1254	0.062954	0.057213	4.3779	12.4765	6.9462	26.158	0.40772	5.7384	0.40838	0.0021872	2.1742	0.0220055	0.0080743	-0.0069443
2712	2712.000048	2711.489049	5307.250562	0.999999982	11.7696466	1.050241984	9.024587652	7.676794969	-2.790431411	-82.96931692	0.501146601	0.82569088	0	1	0.251567393	1.445970654	7.676794969	-82.32320503	14.0295511	1.002401285	0.477935969	0.73172655	11.7696466	12.24758257	12.97930912	0.948111672	1.420907154	-0.806321898	0.326235827	-0.057498752	0.003519885	0.529053363	1.543736872	-1.190972506	0.910080599	-0.125215539	0.008916044	0.016630072	1.084947259	0.001220782	0.002371473	0.957010721	0.000229968	0.75101	2.0602	6.0039	3.3494	20.7114	0.19721	2.8243	0.20131	0.036261	2.1258	0.063897	0.053442	4.3857	12.7624	7.1629	24.3425	0.41845	5.7125	0.40525	0.0021954	2.2341	0.022843	0.0087784	-0.0077086
2719	2719.000048	2718.489049	5320.949217	0.999999982	11.76939164	1.052303849	9.047862419	7.664957918	-2.788559708	-82.97929576	0.500891643	0.824696608	0	1	0.251101351	1.449044306	7.664957918	-82.33504208	14.03260724	1.002403366	0.478934519	0.73197723	11.76939164	12.24832616	12.98030339	0.957588419	1.41049851	-0.799739839	0.324437043	-0.057291815	0.003511896	0.52602062	1.547210558	-1.195415521	0.915314971	-0.124623494	0.008850785	0.016631948	1.085069704	0.001219724	0.002372987	0.957621908	0.000231415	0.76804	2.0707	6.0371	3.3616	20.983	0.19944	2.8381	0.20225	0.036603	2.1272	0.065462	0.053213	4.3866	12.7487	7.0884	25.5489	0.40732	5.6737	0.40344	0.0020828	2.247	0.0223355	0.0074074	-0.0074411
2726	2726.000048	2725.489049	5334.647872	0.999999982	11.76939526	1.054103826	9.071165552	7.653162248	-2.786697624	-82.9889289	0.500895262	0.823943035	0	1	0.250637139	1.452115311	7.653162248	-82.34683775	14.03566079	1.002402302	0.479434571	0.732727132	11.76939526	12.24882983	12.98155696	0.957527247	1.410717002	-0.799893317	0.324413817	-0.057272329	0.003509864	0.524180505	1.548369296	-1.196737658	0.920594661	-0.124576249	0.008844075	0.016631695	1.085053202	0.001219316	0.00237843	0.959818234	0.00023298	0.78007	2.1122	6.0334	3.3529	21.367	0.20274	2.8462	0.20278	0.036508	2.1198	0.064775	0.055774	4.3932	12.6225	6.9875	24.8976	0.40408	5.6023	0.40002	0.0022401	2.2531	0.022385	0.0076661	-0.0076565
2733	2733.000048	2732.489049	5348.346527	0.999999983	11.76963871	1.055664164	9.094468688	7.641409337	-2.784845089	-82.99873467	0.501138711	0.822952441	0	1	0.250174759	1.45518364	7.641409337	-82.35859066	14.03871172	1.002401243	0.479934621	0.733474228	11.76963871	12.24957333	12.98304756	0.948428739	1.420730437	-0.806124456	0.326058068	-0.057447624	0.003515545	0.5235655	1.547277719	-1.195574913	0.925785209	-0.124788912	0.008781622	0.016631346	1.085030406	0.001219865	0.002377835	0.959578462	0.000233349	0.76032	2.0664	5.9878	3.3223	21.0482	0.19936	2.8162	0.2006	0.036123	2.1262	0.065654	0.049669	4.388	12.5695	6.9901	25.142	0.4029	5.6412	0.40434	0.0019755	2.2281	0.021275	0.0075337	-0.0070921
2740	2740.000048	2739.489049	5362.045182	0.999999983	11.76964227	1.0574646	9.117771826	7.629698604	-2.783002028	-83.00849896	0.50114227	0.821704584	0	1	0.249714202	1.458249269	7.629698604	-82.3703014	14.04176002	1.00240019	0.48043467	0.734218477	11.76964227	12.25007694	12.98429542	0.948303896	1.420917831	-0.80621504	0.326041886	-0.057436022	0.003514346	0.521710696	1.547741272	-1.196231893	0.932155543	-0.125444558	0.008609405	0.01663108	1.085013062	0.001219346	0.002376676	0.95911072	0.000232121	0.76363	2.0682	6.0725	3.3626	21.1425	0.19991	2.8499	0.20296	0.036118	2.1308	0.062843	0.058959	4.323	12.7167	6.9989	25.5274	0.41245	5.644	0.40286	0.0023096	2.2531	0.021606	0.0078003	-0.0074015
2747	2747.000048	2746.489048	5375.743837	0.999999983	11.76964579	1.059265141	9.141074967	7.618030762	-2.781168368	-83.01811598	0.50114579	0.821959449	0	1	0.24925546	1.461312223	7.618030762	-82.38196924	14.04480569	1.002399141	0.480934718	0.734960044	11.76964579	12.25058051	12.98554055	0.94814118	1.421130183	-0.806273284	0.326027066	-0.057428673	0.00351364	0.519885068	1.54878373	-1.19763471	0.938045323	-0.125531683	0.008568025	0.016630812	1.084995581	0.001219052	0.002375018	0.963887074	0.000232621	0.75703	2.0676	6.0463	3.3416	21.221	0.2003	2.8674	0.20416	0.035673	2.1086	0.064468	0.051064	4.4042	12.6352	6.9503	25.6797	0.39699	5.6261	0.39797	0.0019885	2.2458	0.0187305	0.0080443	-0.0075998
2754	2754.000047	2753.489048	5389.442492	0.999999983	11.76939192	1.061330071	9.164325427	7.606405446	-2.779344038	-83.02780137	0.50089192	0.820981385	0	1	0.24879853	1.464372432	7.606405446	-82.39359455	14.04784869	1.00240386	0.481931997	0.735194698	11.76939192	12.25132392	12.98651861	0.957627934	1.409215382	-0.800066515	0.325649717	-0.057702761	0.003548778	0.516811712	1.552329735	-1.201650579	0.943510332	-0.124968566	0.008517826	0.016634436	1.085231977	0.001225805	0.002365192	0.959899256	0.000234457	0.80969	2.0901	6.0612	3.3436	21.4128	0.20176	2.8548	0.20322	0.037813	2.1232	0.063659	0.052588	4.3864	12.3659	6.8945	25.9315	0.40293	5.7414	0.40771	0.0020279	2.1538	0.020929	0.0070094	-0.0071448
2761	2761.000047	2760.489048	5403.141147	0.999999983	11.76939764	1.063134737	9.187585576	7.594819782	-2.777528967	-83.03753454	0.500897637	0.819745529	0	1	0.248343364	1.467430116	7.594819782	-82.40518022	14.05088921	1.002407498	0.482429793	0.735927042	11.76939764	12.25182743	12.98775447	0.957419156	1.409392095	-0.800245499	0.325752709	-0.057727558	0.003550735	0.515064929	1.553418017	-1.203164144	0.948406208	-0.124560192	0.008486522	0.016637299	1.085418797	0.001224835	0.002371876	0.962611884	0.000235655	0.78544	2.0727	6.0848	3.3505	21.3951	0.20125	2.8663	0.20399	0.036711	2.1229	0.06576	0.048683	4.2492	12.4015	6.8235	24.6282	0.39697	5.7556	0.40784	0.0019767	2.1547	0.018866	0.007543	-0.0070969
2768	2768.000047	2767.489048	5416.839802	0.999999983	11.7694033	1.064939935	9.210845573	7.583274275	-2.775723084	-83.04713165	0.500903305	0.819512692	0	1	0.247889959	1.470485254	7.583274275	-82.41672572	14.05392724	1.002411134	0.482927588	0.736656415	11.7694033	12.25233089	12.98898731	0.957183135	1.409506565	-0.800380065	0.325882376	-0.057765671	0.003554051	0.513217826	1.554576264	-1.204745202	0.953826649	-0.124165718	0.008421303	0.016640191	1.085607418	0.001225417	0.002379098	0.965542989	0.000236429	0.76228	2.0665	5.8816	3.2338	21.3725	0.20069	2.7653	0.19676	0.035666	2.1269	0.063611	0.044716	4.3664	12.5769	6.8967	24.8	0.39521	5.7072	0.4075	0.0018031	2.2037	0.020275	0.0066921	-0.0072716
2775	2775.000047	2774.489048	5430.538457	0.999999983	11.76940893	1.066745167	9.234105417	7.571770772	-2.773926321	-83.05668713	0.500908934	0.818282518	0	1	0.247438331	1.473537704	7.571770772	-82.42822923	14.05696265	1.002414768	0.483425384	0.737383164	11.76940893	12.25283432	12.99021748	0.957001626	1.409581767	-0.80053213	0.326012274	-0.057800696	0.00355691	0.51147378	1.555966577	-1.206758919	0.959296081	-0.123643458	0.00835164	0.01664308	1.085795936	0.001225509	0.002386531	0.974094488	0.00023796	0.76701	2.0429	5.7667	3.1648	21.1297	0.19807	2.7194	0.19345	0.0363	2.1206	0.063273	0.050896	4.2908	12.602	6.9588	25.8938	0.40921	5.7859	0.41219	0.0019656	2.1781	0.021873	0.006391	-0.0066688
2782	2782.000047	2781.489048	5444.237113	0.999999983	11.76965443	1.068310402	9.257365109	7.560309756	-2.772138607	-83.06626929	0.501154435	0.816814968	0	1	0.246988473	1.476587476	7.560309756	-82.43969024	14.05999543	1.002418401	0.483923179	0.738107418	11.76965443	12.25357761	12.99168503	0.947869705	1.420502885	-0.806685862	0.326962644	-0.057734925	0.003540853	0.510806266	1.555179152	-1.205649199	0.964020559	-0.123347316	0.00832023	0.016645648	1.085963441	0.001221714	0.002395773	0.977866556	0.000238968	0.75361	2.0091	5.9812	3.2757	20.7966	0.19461	2.8289	0.20121	0.036237	2.1143	0.065447	0.047057	4.3912	12.5135	6.8818	25.6548	0.4064	5.6872	0.40576	0.0018342	2.2003	0.020941	0.0086858	-0.0069108
2789	2789.000047	2788.489048	5457.935768	0.999999983	11.76966001	1.070115522	9.280624647	7.548890248	-2.770359874	-83.07574995	0.501160011	0.816589946	0	1	0.246540376	1.479634547	7.548890248	-82.45110975	14.06302558	1.002422032	0.484420974	0.73882907	11.76966001	12.25408098	12.99291005	0.947666289	1.420755181	-0.806843004	0.326999611	-0.057737001	0.00354072	0.508995403	1.555982042	-1.206658716	0.969852729	-0.123390387	0.008265666	0.016648473	1.086147783	0.00122078	0.00239709	0.978404177	0.000239275	0.75359	2.0004	6.0137	3.2881	20.8434	0.19471	2.8235	0.20077	0.036155	2.1299	0.064307	0.042167	4.2551	12.5682	6.9004	25.9829	0.4032	5.735	0.40678	0.0016229	2.1915	0.019881	0.0069249	-0.0067668
2796	2796.000047	2795.489048	5471.634423	0.999999983	11.76966555	1.071920842	9.30388403	7.537511327	-2.768590055	-83.08510971	0.501165548	0.815367664	0	1	0.246094014	1.482679021	7.537511327	-82.46248867	14.06605318	1.002425661	0.484918768	0.73954802	11.76966555	12.25458432	12.99413234	0.94747144	1.420881154	-0.806980812	0.32708898	-0.057760148	0.003542659	0.507195955	1.557447286	-1.208357842	0.975231575	-0.122733493	0.008177301	0.01665132	1.086333518	0.001220882	0.002395635	0.977810287	0.000240565	0.79098	2.041	5.9145	3.2277	21.3019	0.19865	2.8023	0.19923	0.037132	2.1106	0.061515	0.048347	4.2742	12.6405	6.8185	27.0829	0.40659	5.6461	0.40101	0.0017851	2.2388	0.02001	0.0078347	-0.00716
2803	2803.000047	2802.489048	5485.333078	0.999999983	11.7694148	1.073992745	9.327069449	7.526170969	-2.766829083	-83.09433336	0.500914799	0.814414343	0	1	0.24564935	1.48572106	7.526170969	-82.47382903	14.0690784	1.002437222	0.485912721	0.739758136	11.7694148	12.25532752	12.99508566	0.956813829	1.410264887	-0.800557394	0.325587752	-0.057645335	0.003542573	0.50394652	1.560226853	-1.211057904	0.982781212	-0.12368873	0.008083872	0.016659451	1.086864004	0.001219027	0.002388029	0.974705702	0.00023983	0.78498	2.0313	5.9376	3.2345	21.3181	0.19846	2.8052	0.19938	0.036822	2.1166	0.067702	0.043137	4.3575	12.452	6.8158	25.9272	0.39997	5.7623	0.40857	0.0016638	2.1609	0.0196135	0.0073963	-0.0068229
2810	2810.000046	2809.489047	5499.031733	0.999999983	11.76942028	1.075799263	9.35032825	7.514869584	-2.765076891	-83.10368788	0.500920285	0.813697982	0	1	0.245206372	1.488760702	7.514869584	-82.48513042	14.07210128	1.002440858	0.486410506	0.740471227	11.76942028	12.25583079	12.99630202	0.956589168	1.410420111	-0.800660586	0.325676935	-0.057675195	0.003545397	0.502108485	1.561266804	-1.212023362	0.98827272	-0.123350553	0.008025666	0.016662324	1.087051379	0.001218381	0.002385921	0.97384511	0.000241075	0.78554	2.0261	5.9597	3.2409	21.2988	0.19795	2.8062	0.19942	0.036882	2.1238	0.065715	0.044717	4.2416	12.5618	6.8525	26.3611	0.40236	5.6757	0.40094	0.0016963	2.2133	0.0190315	0.0070257	-0.0069952
2817	2817.000046	2816.489047	5512.730388	0.999999984	11.76942187	1.077600102	9.373661302	7.503608242	-2.763333416	-83.11301221	0.500921872	0.81297842	0	1	0.244765095	1.491797809	7.503608242	-82.49639176	14.07512168	1.002436536	0.486912152	0.741187556	11.76942187	12.25633402	12.99752158	0.956524753	1.410454107	-0.800731381	0.325756249	-0.057697597	0.003547228	0.500315999	1.562624132	-1.213768361	0.994087704	-0.122919586	0.007984808	0.016659856	1.086890428	0.001219977	0.002395012	0.98317405	0.000242036	0.78083	2.0291	6.0721	3.2958	21.3565	0.19815	2.8609	0.20326	0.036562	2.1224	0.064988	0.041213	4.2636	12.6796	6.9217	26.9227	0.41274	5.6832	0.40172	0.0015308	2.2311	0.018254	0.0069562	-0.0065269
2824	2824.000046	2823.489047	5526.429043	0.999999984	11.76966033	1.0791566	9.39705257	7.492386692	-2.761598591	-83.12221718	0.501160326	0.811517024	0	1	0.244325512	1.494832354	7.492386692	-82.50761331	14.07813958	1.002426024	0.487416807	0.741905844	11.76966033	12.25707713	12.99898298	0.947680558	1.420668517	-0.806873635	0.327066142	-0.057757669	0.003542488	0.499702239	1.561593741	-1.212496178	0.9995299	-0.122784601	0.007965221	0.01665316	1.086453528	0.00122	0.002403239	0.9865512	0.000242991	0.78247	2.0673	6.0113	3.2577	21.8503	0.20238	2.8367	0.2015	0.03581	2.1191	0.064288	0.048161	4.2647	12.6222	6.9362	26.409	0.40729	5.77	0.40995	0.0018237	2.1876	0.0194235	0.0083926	-0.0067286
2831	2831.000046	2830.489047	5540.127698	0.999999984	11.76965885	1.080953613	9.420444259	7.481202825	-2.759872353	-83.1315169	0.50115885	0.81079847	0	1	0.243887586	1.497864518	7.481202825	-82.51879717	14.08115514	1.00241552	0.487921464	0.742621217	11.76965885	12.25758031	13.00020153	0.947702264	1.420528514	-0.806894562	0.327150562	-0.057782983	0.003544543	0.497908944	1.562840692	-1.214013108	1.005573864	-0.122422729	0.007932536	0.016646578	1.08602417	0.001221418	0.002414231	0.991063593	0.000244608	0.78936	2.0553	5.9634	3.2259	21.7883	0.20146	2.8031	0.19906	0.036228	2.1275	0.06361	0.048956	4.2511	12.6259	6.8411	25.6579	0.39923	5.7418	0.40779	0.001908	2.1989	0.019488	0.0070767	-0.0065349
2838	2838.000046	2837.489047	5553.826353	0.999999984	11.76965733	1.082751013	9.443836368	7.470057272	-2.758154637	-83.14071586	0.501157334	0.809582717	0	1	0.243451321	1.500894213	7.470057272	-82.52994273	14.0841683	1.002405024	0.488426123	0.743333826	11.76965733	12.25808346	13.00141728	0.947729659	1.420476583	-0.806799858	0.327132311	-0.057788778	0.003545619	0.496064034	1.563844003	-1.214790626	1.010745859	-0.121974015	0.007932458	0.016639995	1.085594647	0.001224303	0.002421838	0.994186398	0.000245087	0.77332	2.0244	5.9326	3.2035	21.4764	0.19824	2.7953	0.19847	0.036008	2.1224	0.063694	0.052136	4.3472	12.7827	6.9068	26.4923	0.41961	5.7735	0.41067	0.001968	2.214	0.0211645	0.0074587	-0.0063997
2845	2845.000046	2844.489047	5567.525009	0.999999984	11.76939267	1.084804426	9.467287198	7.458949525	-2.756445382	-83.14987573	0.50089267	0.809125323	0	1	0.2430167	1.503921509	7.458949525	-82.54105048	14.0871791	1.002388362	0.489433796	0.743548212	11.76939267	12.25882647	13.00237468	0.957530836	1.409793756	-0.799971676	0.325122703	-0.057518904	0.003532069	0.493012498	1.566904062	-1.218619717	1.017688724	-0.121869496	0.007917133	0.016629227	1.084892176	0.001223772	0.002429565	1.003123399	0.000246501	0.77533	1.9713	6.0497	3.2602	21.1087	0.19452	2.8533	0.20254	0.03673	2.1203	0.066783	0.042893	4.3704	12.5593	6.7661	25.9009	0.4022	5.7061	0.40489	0.001656	2.201	0.016646	0.0073784	-0.0068154
2852	2852.000046	2851.489047	5581.223664	0.999999984	11.7693911	1.086602374	9.490680333	7.447881198	-2.754744524	-83.15917397	0.500891096	0.8084149	0	1	0.242583731	1.506946315	7.447881198	-82.5521188	14.09018747	1.002377876	0.489938465	0.744255539	11.7693911	12.25932956	13.0035851	0.957585777	1.409726862	-0.79995282	0.325136535	-0.057523723	0.00353246	0.491106278	1.56788627	-1.219272463	1.024571849	-0.122285567	0.007908406	0.016622687	1.084465505	0.001226308	0.002430414	1.003473928	0.000246852	0.805	2.02	5.9084	3.1788	21.6034	0.19874	2.7854	0.19768	0.037263	2.1212	0.065944	0.046443	4.2882	12.4654	6.7585	27.2959	0.4087	5.7153	0.40394	0.0017015	2.1811	0.0205905	0.0074461	-0.006513
2859	2859.000046	2858.489047	5594.922319	0.999999984	11.76938947	1.088400646	9.514073889	7.436850929	-2.753052002	-83.16818791	0.500889473	0.807207191	0	1	0.242152397	1.509968676	7.436850929	-82.56314907	14.09319345	1.002367397	0.490443137	0.744960199	11.76938947	12.25983261	13.00479281	0.957630228	1.409696034	-0.799947011	0.325132307	-0.057523415	0.003532502	0.489291375	1.568897193	-1.220035349	1.030529501	-0.122183008	0.00792862	0.016616166	1.084040025	0.001227198	0.002428474	1.002673185	0.000247607	0.80923	2.0948	6.0022	3.2236	22.4314	0.20601	2.8338	0.20107	0.036076	2.1181	0.064612	0.04824	4.2732	12.6863	6.8515	25.5909	0.40408	5.7343	0.40532	0.0018851	2.2123	0.0191315	0.0062307	-0.0064075
2866	2866.000046	2865.489046	5608.620974	0.999999984	11.76938781	1.090199329	9.537467865	7.42585806	-2.751367753	-83.17712976	0.500887812	0.806502248	0	1	0.241722683	1.512988631	7.42585806	-82.57414194	14.09619708	1.002356926	0.490947811	0.74566213	11.76938781	12.26033562	13.00599775	0.957682484	1.409617644	-0.799925821	0.325133608	-0.057523113	0.003532397	0.487469216	1.570610811	-1.221189208	1.03595111	-0.121298689	0.00794679	0.016609662	1.083615762	0.001229359	0.00242494	1.001213683	0.000249943	0.78672	1.991	6.0647	3.2513	21.3832	0.19605	2.8568	0.20267	0.036792	2.1229	0.064234	0.039801	4.223	12.4234	6.7422	27.0327	0.40652	5.6678	0.40196	0.0014723	2.1919	0.01676	0.0078826	-0.0065183
2873	2873.000045	2872.489046	5622.319629	0.999999984	11.76962604	1.09175854	9.560862261	7.414902064	-2.749691719	-83.18613893	0.501126039	0.805560185	0	1	0.24129458	1.51600618	7.414902064	-82.58509794	14.09919836	1.002346461	0.491452487	0.746361289	11.76962604	12.26107853	13.00743982	0.948784798	1.420805907	-0.805750208	0.325499289	-0.057273435	0.003500389	0.486816555	1.569562617	-1.219670479	1.041886089	-0.12105324	0.007891048	0.016603533	1.083215852	0.001224986	0.002433826	1.004882595	0.000250921	0.79022	2.0183	6.0706	3.2485	21.8274	0.19979	2.8639	0.20313	0.036203	2.1197	0.062959	0.050554	4.2567	12.5221	6.7708	26.8776	0.40652	5.6957	0.40309	0.0018809	2.1985	0.0204995	0.0075241	-0.0066855
2880	2880.000045	2879.489046	5636.018284	0.999999984	11.76962552	1.093560028	9.584233761	7.403982518	-2.748023838	-83.1951098	0.501125519	0.804362677	0	1	0.240868068	1.519021399	7.403982518	-82.59601748	14.10219735	1.002338443	0.491955971	0.747055833	11.76962552	12.26158149	13.00863732	0.948808084	1.42091328	-0.805717615	0.325393142	-0.057236251	0.003496903	0.484995918	1.570800749	-1.221183165	1.04823648	-0.12056513	0.007852234	0.016598758	1.082904336	0.00122564	0.002446908	1.01028393	0.00025188	0.78976	2.0381	6.0198	3.2161	22.0535	0.20152	2.8352	0.20105	0.035811	2.1233	0.061167	0.048278	4.2572	12.7228	6.7809	25.6716	0.40121	5.651	0.40111	0.0018806	2.2514	0.020103	0.0076594	-0.0069618
2887	2887.000045	2886.489046	5649.716939	0.999999984	11.76962587	1.095362939	9.607587782	7.393101354	-2.746364052	-83.2039951	0.501125872	0.803169025	0	1	0.240443167	1.522034131	7.393101354	-82.60689865	14.10519391	1.002332286	0.492458545	0.747746558	11.76962587	12.26208442	13.00983098	0.948788391	1.421054928	-0.805687839	0.32526537	-0.057193085	0.00349305	0.483115892	1.571483313	-1.221489773	1.054972264	-0.12099286	0.007884859	0.016595229	1.082674128	0.001225931	0.002458848	1.015213926	0.000252201	0.79311	2.0218	6.0022	3.201	21.8591	0.19941	2.8256	0.20032	0.036283	2.1242	0.061255	0.041411	4.198	12.6483	6.8044	27.3198	0.4097	5.7397	0.40744	0.0015158	2.2037	0.016367	0.0074962	-0.0064371
2894	2894.000045	2893.489046	5663.415594	0.999999984	11.76936514	1.097424991	9.630960598	7.382256622	-2.744712302	-83.21320574	0.500865141	0.803236781	0	1	0.240019842	1.525044546	7.382256622	-82.61774338	14.10818821	1.002324204	0.49346207	0.747936008	11.76936514	12.26282721	13.01076322	0.958561479	1.409772109	-0.799280176	0.324054908	-0.057176174	0.00350163	0.480028789	1.574982656	-1.225587238	1.061325827	-0.120327623	0.00795207	0.016590124	1.08234109	0.001227872	0.002464613	1.017594235	0.000253543	0.81948	2.0373	5.9758	3.1814	22.1384	0.20162	2.8199	0.19988	0.037016	2.1192	0.062832	0.03872	4.1853	12.7387	6.8207	26.6615	0.40995	5.7684	0.40973	0.0014523	2.2084	0.01807	0.0068747	-0.0070517
2901	2901.000045	2900.489046	5677.114249	0.999999984	11.76936546	1.099228543	9.654315138	7.371449452	-2.743068529	-83.2221177	0.500865457	0.802048361	0	1	0.239598096	1.528052584	7.371449452	-82.62855055	14.11118018	1.002318058	0.493964647	0.748621535	11.76936546	12.2633301	13.01195164	0.958458992	1.409990072	-0.799220248	0.323897268	-0.057127149	0.003497479	0.478164606	1.576287631	-1.226554827	1.067744315	-0.119847852	0.007917779	0.016586597	1.082110992	0.001227754	0.002471099	1.020271921	0.000254897	0.79871	2.0045	6.036	3.2077	21.9512	0.19959	2.8527	0.20216	0.036386	2.1159	0.063681	0.054065	4.2744	12.6217	6.7651	26.8528	0.40949	5.7862	0.40894	0.0020134	2.1814	0.0201005	0.0070813	-0.0064874
2908	2908.000045	2907.489046	5690.812905	0.999999985	11.76936572	1.101032627	9.677669869	7.360678239	-2.741432677	-83.23093299	0.500865717	0.800862709	0	1	0.239177905	1.531058336	7.360678239	-82.63932176	14.11416992	1.002311922	0.494467223	0.749304352	11.76936572	12.26383294	13.01313729	0.958464721	1.410107922	-0.799194553	0.323780147	-0.057085735	0.003493638	0.476289372	1.577624344	-1.227537742	1.074552288	-0.119569968	0.007888482	0.016583093	1.081882375	0.001228273	0.002472922	1.021024871	0.000255756	0.80211	2.022	5.9329	3.1474	22.0817	0.20044	2.8069	0.19887	0.036325	2.1137	0.064557	0.042289	4.3072	12.5832	6.7096	27.143	0.41006	5.6913	0.40375	0.001558	2.2109	0.016076	0.0072898	-0.0067337
2915	2915.000045	2914.489046	5704.51156	0.999999985	11.76936594	1.102837197	9.701024791	7.34994275	-2.739804688	-83.23987419	0.500865943	0.800179798	0	1	0.238759264	1.534061782	7.34994275	-82.65005725	14.1171574	1.002305796	0.494969798	0.749984461	11.76936594	12.26433574	13.0143202	0.958401694	1.410236064	-0.799082616	0.323627634	-0.057040362	0.003489756	0.474474605	1.578880444	-1.228423358	1.080238456	-0.1187542	0.007897228	0.016579616	1.081655555	0.001229543	0.002473704	1.021347616	0.000257344	0.80844	1.9829	5.986	3.1703	21.7787	0.19736	2.8232	0.19999	0.037121	2.1203	0.065975	0.041649	4.2443	12.7901	6.7719	27.5728	0.40815	5.7203	0.40623	0.0015105	2.2359	0.0152415	0.0071045	-0.0061992
